season,date,home,away,market,label,direction,line,actual,won,blended_hit_rate,n_total
2425,2024-09-15,Tottenham,Arsenal,match_cards,Total match cards,OVER,2.5,8.0,True,75.0,20
2425,2024-09-15,Wolves,Newcastle,home_goals,Wolves to score,UNDER,2.5,1.0,True,95.0,20
2425,2024-09-15,Wolves,Newcastle,home_corners,Wolves corners,UNDER,8.5,4.0,True,85.0,20
2425,2024-09-15,Wolves,Newcastle,home_sot,Wolves shots on target,UNDER,5.5,5.0,True,80.0,20
2425,2024-09-15,Wolves,Newcastle,match_cards,Total match cards,OVER,3.5,6.0,True,90.0,20
2425,2024-09-21,Leicester,Everton,home_goals,Leicester to score,UNDER,3.5,1.0,True,90.0,20
2425,2024-09-21,Leicester,Everton,away_goals,Everton to score,UNDER,2.5,1.0,True,100.0,20
2425,2024-09-21,Leicester,Everton,home_corners,Leicester corners,OVER,3.5,6.0,True,80.0,20
2425,2024-09-21,Leicester,Everton,away_corners,Everton corners,UNDER,6.5,1.0,True,80.0,20
2425,2024-09-21,Leicester,Everton,home_sot,Leicester shots on target,OVER,2.5,2.0,False,95.0,20
2425,2024-09-21,Leicester,Everton,away_sot,Everton shots on target,UNDER,6.5,5.0,True,90.0,20
2425,2024-09-21,Leicester,Everton,match_cards,Total match cards,UNDER,5.5,3.0,True,85.0,20
2425,2024-09-21,Liverpool,Bournemouth,home_goals,Liverpool to score,OVER,0.5,3.0,True,80.0,20
2425,2024-09-21,Liverpool,Bournemouth,away_goals,Bournemouth to score,UNDER,2.5,0.0,True,85.0,20
2425,2024-09-21,Liverpool,Bournemouth,home_corners,Liverpool corners,OVER,3.5,3.0,False,80.0,20
2425,2024-09-21,Liverpool,Bournemouth,away_corners,Bournemouth corners,UNDER,5.5,9.0,False,75.0,20
2425,2024-09-21,Liverpool,Bournemouth,home_sot,Liverpool shots on target,OVER,4.5,13.0,True,75.0,20
2425,2024-09-21,Liverpool,Bournemouth,away_sot,Bournemouth shots on target,UNDER,6.5,6.0,True,85.0,20
2425,2024-09-21,Liverpool,Bournemouth,match_cards,Total match cards,UNDER,5.5,5.0,True,85.0,20
2425,2024-09-21,West Ham,Chelsea,home_goals,West Ham to score,UNDER,2.5,0.0,True,95.0,20
2425,2024-09-21,West Ham,Chelsea,home_corners,West Ham corners,UNDER,6.5,6.0,True,85.0,20
2425,2024-09-21,West Ham,Chelsea,away_corners,Chelsea corners,OVER,3.5,5.0,True,75.0,20
2425,2024-09-21,West Ham,Chelsea,home_sot,West Ham shots on target,UNDER,4.5,7.0,False,75.0,20
2425,2024-09-21,West Ham,Chelsea,match_cards,Total match cards,OVER,2.5,7.0,True,75.0,20
2425,2024-09-21,Fulham,Newcastle,home_goals,Fulham to score,UNDER,2.5,3.0,False,90.0,20
2425,2024-09-21,Fulham,Newcastle,away_goals,Newcastle to score,OVER,0.5,1.0,True,85.0,20
2425,2024-09-21,Fulham,Newcastle,home_corners,Fulham corners,OVER,3.5,6.0,True,75.0,20
2425,2024-09-21,Fulham,Newcastle,away_corners,Newcastle corners,OVER,3.5,0.0,False,80.0,20
2425,2024-09-21,Fulham,Newcastle,home_sot,Fulham shots on target,UNDER,6.5,11.0,False,80.0,20
2425,2024-09-21,Fulham,Newcastle,away_sot,Newcastle shots on target,OVER,3.5,4.0,True,75.0,20
2425,2024-09-21,Fulham,Newcastle,match_cards,Total match cards,OVER,2.5,6.0,True,80.0,20
2425,2024-09-21,Crystal Palace,Man United,home_goals,Crystal Palace to score,OVER,0.5,0.0,False,80.0,20
2425,2024-09-21,Crystal Palace,Man United,away_goals,Man United to score,UNDER,2.5,0.0,True,85.0,20
2425,2024-09-21,Crystal Palace,Man United,home_corners,Crystal Palace corners,UNDER,7.5,4.0,True,85.0,20
2425,2024-09-21,Crystal Palace,Man United,away_corners,Man United corners,UNDER,6.5,11.0,False,75.0,20
2425,2024-09-21,Crystal Palace,Man United,home_sot,Crystal Palace shots on target,OVER,2.5,4.0,True,90.0,20
2425,2024-09-21,Crystal Palace,Man United,away_sot,Man United shots on target,UNDER,7.5,6.0,True,80.0,20
2425,2024-09-21,Crystal Palace,Man United,match_cards,Total match cards,UNDER,6.5,4.0,True,100.0,20
2425,2024-09-21,Aston Villa,Wolves,home_goals,Aston Villa to score,OVER,0.5,3.0,True,85.0,20
2425,2024-09-21,Aston Villa,Wolves,away_goals,Wolves to score,UNDER,2.5,1.0,True,90.0,20
2425,2024-09-21,Aston Villa,Wolves,home_corners,Aston Villa corners,UNDER,7.5,6.0,True,80.0,20
2425,2024-09-21,Aston Villa,Wolves,away_corners,Wolves corners,UNDER,4.5,5.0,False,75.0,20
2425,2024-09-21,Aston Villa,Wolves,home_sot,Aston Villa shots on target,OVER,2.5,4.0,True,85.0,20
2425,2024-09-21,Aston Villa,Wolves,away_sot,Wolves shots on target,UNDER,5.5,4.0,True,75.0,20
2425,2024-09-21,Aston Villa,Wolves,match_cards,Total match cards,OVER,3.5,9.0,True,80.0,20
2425,2024-09-21,Southampton,Ipswich,home_goals,Southampton to score,UNDER,2.5,1.0,True,80.0,20
2425,2024-09-21,Southampton,Ipswich,away_goals,Ipswich to score,UNDER,2.5,1.0,True,80.0,20
2425,2024-09-21,Southampton,Ipswich,home_corners,Southampton corners,OVER,3.5,2.0,False,85.0,20
2425,2024-09-21,Southampton,Ipswich,away_corners,Ipswich corners,UNDER,7.5,10.0,False,80.0,20
2425,2024-09-21,Southampton,Ipswich,home_sot,Southampton shots on target,UNDER,5.5,3.0,True,75.0,20
2425,2024-09-21,Southampton,Ipswich,away_sot,Ipswich shots on target,OVER,2.5,6.0,True,75.0,20
2425,2024-09-21,Southampton,Ipswich,match_cards,Total match cards,UNDER,5.5,8.0,False,75.0,20
2425,2024-09-21,Tottenham,Brentford,home_goals,Tottenham to score,UNDER,2.5,3.0,False,85.0,20
2425,2024-09-21,Tottenham,Brentford,away_goals,Brentford to score,OVER,0.5,1.0,True,75.0,20
2425,2024-09-21,Tottenham,Brentford,home_corners,Tottenham corners,OVER,5.5,9.0,True,80.0,20
2425,2024-09-21,Tottenham,Brentford,away_corners,Brentford corners,UNDER,6.5,4.0,True,75.0,20
2425,2024-09-21,Tottenham,Brentford,home_sot,Tottenham shots on target,OVER,2.5,10.0,True,85.0,20
2425,2024-09-21,Tottenham,Brentford,away_sot,Brentford shots on target,UNDER,5.5,6.0,False,85.0,20
2425,2024-09-21,Tottenham,Brentford,match_cards,Total match cards,OVER,2.5,4.0,True,75.0,20
2425,2024-09-22,Brighton,Nott'm Forest,home_goals,Brighton to score,UNDER,2.5,2.0,True,90.0,20
2425,2024-09-22,Brighton,Nott'm Forest,away_goals,Nott'm Forest to score,UNDER,2.5,2.0,True,85.0,20
2425,2024-09-22,Brighton,Nott'm Forest,home_corners,Brighton corners,UNDER,6.5,9.0,False,75.0,20
2425,2024-09-22,Brighton,Nott'm Forest,away_corners,Nott'm Forest corners,UNDER,6.5,1.0,True,75.0,20
2425,2024-09-22,Brighton,Nott'm Forest,home_sot,Brighton shots on target,UNDER,5.5,3.0,True,90.0,20
2425,2024-09-22,Brighton,Nott'm Forest,away_sot,Nott'm Forest shots on target,UNDER,6.5,3.0,True,75.0,20
2425,2024-09-22,Brighton,Nott'm Forest,match_cards,Total match cards,UNDER,6.5,8.0,False,80.0,20
2425,2024-09-22,Man City,Arsenal,home_goals,Man City to score,UNDER,3.5,2.0,True,80.0,20
2425,2024-09-22,Man City,Arsenal,away_goals,Arsenal to score,UNDER,2.5,2.0,True,85.0,20
2425,2024-09-22,Man City,Arsenal,home_corners,Man City corners,UNDER,7.5,8.0,False,75.0,20
2425,2024-09-22,Man City,Arsenal,away_corners,Arsenal corners,UNDER,6.5,2.0,True,80.0,20
2425,2024-09-22,Man City,Arsenal,home_sot,Man City shots on target,UNDER,6.5,11.0,False,75.0,20
2425,2024-09-22,Man City,Arsenal,away_sot,Arsenal shots on target,UNDER,5.5,3.0,True,75.0,20
2425,2024-09-22,Man City,Arsenal,match_cards,Total match cards,UNDER,5.5,8.0,False,80.0,20
2425,2024-09-28,Newcastle,Man City,home_goals,Newcastle to score,UNDER,2.5,1.0,True,85.0,20
2425,2024-09-28,Newcastle,Man City,away_goals,Man City to score,OVER,0.5,1.0,True,95.0,20
2425,2024-09-28,Newcastle,Man City,home_corners,Newcastle corners,UNDER,7.5,5.0,True,80.0,20
2425,2024-09-28,Newcastle,Man City,home_sot,Newcastle shots on target,UNDER,6.5,4.0,True,75.0,20
2425,2024-09-28,Newcastle,Man City,match_cards,Total match cards,UNDER,6.5,8.0,False,75.0,20
2425,2024-09-28,Brentford,West Ham,home_goals,Brentford to score,OVER,0.5,1.0,True,80.0,20
2425,2024-09-28,Brentford,West Ham,away_goals,West Ham to score,UNDER,2.5,1.0,True,85.0,20
2425,2024-09-28,Brentford,West Ham,home_corners,Brentford corners,OVER,2.5,7.0,True,95.0,20
2425,2024-09-28,Brentford,West Ham,away_corners,West Ham corners,UNDER,7.5,7.0,True,80.0,20
2425,2024-09-28,Brentford,West Ham,home_sot,Brentford shots on target,OVER,3.5,3.0,False,75.0,20
2425,2024-09-28,Brentford,West Ham,away_sot,West Ham shots on target,UNDER,7.5,3.0,True,80.0,20
2425,2024-09-28,Brentford,West Ham,match_cards,Total match cards,UNDER,5.5,5.0,True,85.0,20
2425,2024-09-28,Chelsea,Brighton,home_goals,Chelsea to score,OVER,0.5,4.0,True,80.0,20
2425,2024-09-28,Chelsea,Brighton,away_goals,Brighton to score,UNDER,2.5,2.0,True,95.0,20
2425,2024-09-28,Chelsea,Brighton,home_corners,Chelsea corners,UNDER,6.5,8.0,False,85.0,20
2425,2024-09-28,Chelsea,Brighton,away_corners,Brighton corners,OVER,3.5,2.0,False,90.0,20
2425,2024-09-28,Chelsea,Brighton,home_sot,Chelsea shots on target,OVER,2.5,7.0,True,85.0,20
2425,2024-09-28,Chelsea,Brighton,away_sot,Brighton shots on target,UNDER,5.5,5.0,True,80.0,20
2425,2024-09-28,Chelsea,Brighton,match_cards,Total match cards,OVER,3.5,5.0,True,75.0,20
2425,2024-09-28,Arsenal,Leicester,home_goals,Arsenal to score,OVER,0.5,4.0,True,90.0,20
2425,2024-09-28,Arsenal,Leicester,away_goals,Leicester to score,UNDER,2.5,2.0,True,90.0,20
2425,2024-09-28,Arsenal,Leicester,home_corners,Arsenal corners,UNDER,6.5,17.0,False,75.0,20
2425,2024-09-28,Arsenal,Leicester,away_corners,Leicester corners,UNDER,7.5,0.0,True,85.0,20
2425,2024-09-28,Arsenal,Leicester,home_sot,Arsenal shots on target,UNDER,6.5,16.0,False,80.0,20
2425,2024-09-28,Arsenal,Leicester,away_sot,Leicester shots on target,UNDER,4.5,3.0,True,75.0,20
2425,2024-09-28,Arsenal,Leicester,match_cards,Total match cards,OVER,2.5,6.0,True,85.0,20
2425,2024-09-28,Nott'm Forest,Fulham,home_goals,Nott'm Forest to score,UNDER,2.5,0.0,True,85.0,20
2425,2024-09-28,Nott'm Forest,Fulham,away_goals,Fulham to score,UNDER,2.5,1.0,True,85.0,20
2425,2024-09-28,Nott'm Forest,Fulham,home_corners,Nott'm Forest corners,UNDER,7.5,6.0,True,85.0,20
2425,2024-09-28,Nott'm Forest,Fulham,away_corners,Fulham corners,UNDER,6.5,5.0,True,80.0,20
2425,2024-09-28,Nott'm Forest,Fulham,home_sot,Nott'm Forest shots on target,UNDER,6.5,1.0,True,80.0,20
2425,2024-09-28,Nott'm Forest,Fulham,away_sot,Fulham shots on target,UNDER,5.5,2.0,True,85.0,20
2425,2024-09-28,Nott'm Forest,Fulham,match_cards,Total match cards,OVER,1.5,6.0,True,90.0,20
2425,2024-09-28,Wolves,Liverpool,home_goals,Wolves to score,UNDER,2.5,1.0,True,95.0,20
2425,2024-09-28,Wolves,Liverpool,away_goals,Liverpool to score,OVER,1.5,2.0,True,75.0,20
2425,2024-09-28,Wolves,Liverpool,home_corners,Wolves corners,UNDER,5.5,2.0,True,85.0,20
2425,2024-09-28,Wolves,Liverpool,away_corners,Liverpool corners,OVER,4.5,10.0,True,75.0,20
2425,2024-09-28,Wolves,Liverpool,home_sot,Wolves shots on target,UNDER,5.5,3.0,True,75.0,20
2425,2024-09-28,Wolves,Liverpool,match_cards,Total match cards,OVER,3.5,5.0,True,75.0,20
2425,2024-09-28,Everton,Crystal Palace,home_goals,Everton to score,UNDER,2.5,2.0,True,100.0,20
2425,2024-09-28,Everton,Crystal Palace,away_goals,Crystal Palace to score,OVER,0.5,1.0,True,75.0,20
2425,2024-09-28,Everton,Crystal Palace,home_corners,Everton corners,UNDER,5.5,5.0,True,75.0,20
2425,2024-09-28,Everton,Crystal Palace,away_corners,Crystal Palace corners,OVER,4.5,8.0,True,75.0,20
2425,2024-09-28,Everton,Crystal Palace,home_sot,Everton shots on target,UNDER,6.5,2.0,True,85.0,20
2425,2024-09-28,Everton,Crystal Palace,away_sot,Crystal Palace shots on target,OVER,3.5,5.0,True,75.0,20
2425,2024-09-28,Everton,Crystal Palace,match_cards,Total match cards,UNDER,5.5,3.0,True,75.0,20
2425,2024-09-29,Man United,Tottenham,home_goals,Man United to score,UNDER,2.5,0.0,True,85.0,20
2425,2024-09-29,Man United,Tottenham,away_goals,Tottenham to score,UNDER,2.5,3.0,False,75.0,20
2425,2024-09-29,Man United,Tottenham,home_corners,Man United corners,UNDER,7.5,5.0,True,85.0,20
2425,2024-09-29,Man United,Tottenham,away_corners,Tottenham corners,OVER,4.5,3.0,False,75.0,20
2425,2024-09-29,Man United,Tottenham,home_sot,Man United shots on target,UNDER,6.5,2.0,True,80.0,20
2425,2024-09-29,Man United,Tottenham,away_sot,Tottenham shots on target,OVER,3.5,10.0,True,80.0,20
2425,2024-09-29,Man United,Tottenham,match_cards,Total match cards,OVER,1.5,9.0,True,90.0,20
2425,2024-09-29,Ipswich,Aston Villa,home_goals,Ipswich to score,UNDER,2.5,2.0,True,85.0,20
2425,2024-09-29,Ipswich,Aston Villa,away_goals,Aston Villa to score,UNDER,3.5,2.0,True,95.0,20
2425,2024-09-29,Ipswich,Aston Villa,home_corners,Ipswich corners,UNDER,6.5,10.0,False,75.0,20
2425,2024-09-29,Ipswich,Aston Villa,away_corners,Aston Villa corners,UNDER,6.5,0.0,True,75.0,20
2425,2024-09-29,Ipswich,Aston Villa,home_sot,Ipswich shots on target,OVER,2.5,5.0,True,80.0,20
2425,2024-09-29,Ipswich,Aston Villa,away_sot,Aston Villa shots on target,UNDER,5.5,3.0,True,85.0,20
2425,2024-09-29,Ipswich,Aston Villa,match_cards,Total match cards,OVER,2.5,5.0,True,85.0,20
2425,2024-09-30,Bournemouth,Southampton,home_goals,Bournemouth to score,UNDER,2.5,3.0,False,75.0,20
2425,2024-09-30,Bournemouth,Southampton,away_goals,Southampton to score,UNDER,2.5,1.0,True,85.0,20
2425,2024-09-30,Bournemouth,Southampton,home_corners,Bournemouth corners,OVER,2.5,7.0,True,80.0,20
2425,2024-09-30,Bournemouth,Southampton,away_corners,Southampton corners,UNDER,8.5,4.0,True,90.0,20
2425,2024-09-30,Bournemouth,Southampton,home_sot,Bournemouth shots on target,OVER,3.5,6.0,True,85.0,20
2425,2024-09-30,Bournemouth,Southampton,away_sot,Southampton shots on target,OVER,2.5,3.0,True,85.0,20
2425,2024-09-30,Bournemouth,Southampton,match_cards,Total match cards,OVER,3.5,7.0,True,75.0,20
2425,2024-10-05,Leicester,Bournemouth,home_goals,Leicester to score,UNDER,2.5,1.0,True,90.0,16
2425,2024-10-05,Leicester,Bournemouth,away_goals,Bournemouth to score,OVER,0.5,0.0,False,85.0,16
2425,2024-10-05,Leicester,Bournemouth,home_corners,Leicester corners,UNDER,6.5,0.0,True,85.0,16
2425,2024-10-05,Leicester,Bournemouth,away_corners,Bournemouth corners,OVER,3.5,9.0,True,81.7,16
2425,2024-10-05,Leicester,Bournemouth,home_sot,Leicester shots on target,UNDER,5.5,2.0,True,75.0,16
2425,2024-10-05,Leicester,Bournemouth,away_sot,Bournemouth shots on target,OVER,3.5,2.0,False,95.0,16
2425,2024-10-05,Leicester,Bournemouth,match_cards,Total match cards,OVER,2.5,5.0,True,91.7,16
2425,2024-10-05,Everton,Newcastle,home_goals,Everton to score,UNDER,2.5,0.0,True,90.0,20
2425,2024-10-05,Everton,Newcastle,away_goals,Newcastle to score,OVER,0.5,0.0,False,90.0,20
2425,2024-10-05,Everton,Newcastle,home_corners,Everton corners,UNDER,7.5,0.0,True,75.0,20
2425,2024-10-05,Everton,Newcastle,away_corners,Newcastle corners,OVER,4.5,10.0,True,80.0,20
2425,2024-10-05,Everton,Newcastle,home_sot,Everton shots on target,UNDER,6.5,2.0,True,85.0,20
2425,2024-10-05,Everton,Newcastle,away_sot,Newcastle shots on target,OVER,3.5,3.0,False,80.0,20
2425,2024-10-05,Everton,Newcastle,match_cards,Total match cards,OVER,2.5,3.0,True,95.0,20
2425,2024-10-05,West Ham,Ipswich,home_goals,West Ham to score,UNDER,2.5,4.0,False,86.7,16
2425,2024-10-05,West Ham,Ipswich,away_goals,Ipswich to score,UNDER,2.5,1.0,True,80.0,16
2425,2024-10-05,West Ham,Ipswich,home_corners,West Ham corners,UNDER,7.5,5.0,True,75.0,16
2425,2024-10-05,West Ham,Ipswich,away_corners,Ipswich corners,OVER,2.5,5.0,True,75.0,16
2425,2024-10-05,West Ham,Ipswich,home_sot,West Ham shots on target,UNDER,5.5,13.0,False,76.7,16
2425,2024-10-05,West Ham,Ipswich,away_sot,Ipswich shots on target,UNDER,6.5,2.0,True,80.0,16
2425,2024-10-05,West Ham,Ipswich,match_cards,Total match cards,OVER,3.5,1.0,False,80.0,16
2425,2024-10-05,Man City,Fulham,home_goals,Man City to score,OVER,0.5,3.0,True,90.0,20
2425,2024-10-05,Man City,Fulham,away_goals,Fulham to score,UNDER,1.5,2.0,False,80.0,20
2425,2024-10-05,Man City,Fulham,home_corners,Man City corners,OVER,4.5,8.0,True,75.0,20
2425,2024-10-05,Man City,Fulham,away_corners,Fulham corners,UNDER,6.5,3.0,True,85.0,20
2425,2024-10-05,Man City,Fulham,home_sot,Man City shots on target,OVER,3.5,7.0,True,85.0,20
2425,2024-10-05,Man City,Fulham,away_sot,Fulham shots on target,UNDER,5.5,4.0,True,85.0,20
2425,2024-10-05,Man City,Fulham,match_cards,Total match cards,OVER,1.5,3.0,True,95.0,20
2425,2024-10-05,Crystal Palace,Liverpool,home_goals,Crystal Palace to score,UNDER,2.5,0.0,True,80.0,20
2425,2024-10-05,Crystal Palace,Liverpool,away_goals,Liverpool to score,UNDER,2.5,1.0,True,80.0,20
2425,2024-10-05,Crystal Palace,Liverpool,home_corners,Crystal Palace corners,UNDER,5.5,3.0,True,75.0,20
2425,2024-10-05,Crystal Palace,Liverpool,away_corners,Liverpool corners,OVER,3.5,8.0,True,75.0,20
2425,2024-10-05,Crystal Palace,Liverpool,home_sot,Crystal Palace shots on target,UNDER,6.5,5.0,True,85.0,20
2425,2024-10-05,Crystal Palace,Liverpool,match_cards,Total match cards,UNDER,5.5,6.0,False,80.0,20
2425,2024-10-05,Brentford,Wolves,home_goals,Brentford to score,OVER,0.5,5.0,True,85.0,20
2425,2024-10-05,Brentford,Wolves,away_goals,Wolves to score,UNDER,2.5,3.0,False,90.0,20
2425,2024-10-05,Brentford,Wolves,home_corners,Brentford corners,OVER,3.5,10.0,True,80.0,20
2425,2024-10-05,Brentford,Wolves,away_corners,Wolves corners,UNDER,7.5,3.0,True,75.0,20
2425,2024-10-05,Brentford,Wolves,home_sot,Brentford shots on target,OVER,3.5,12.0,True,80.0,20
2425,2024-10-05,Brentford,Wolves,away_sot,Wolves shots on target,UNDER,6.5,6.0,True,75.0,20
2425,2024-10-05,Brentford,Wolves,match_cards,Total match cards,OVER,3.5,5.0,True,80.0,20
2425,2024-10-05,Arsenal,Southampton,home_goals,Arsenal to score,OVER,0.5,3.0,True,100.0,16
2425,2024-10-05,Arsenal,Southampton,away_goals,Southampton to score,UNDER,1.5,1.0,True,85.0,16
2425,2024-10-05,Arsenal,Southampton,away_corners,Southampton corners,UNDER,8.5,1.0,True,91.7,16
2425,2024-10-05,Arsenal,Southampton,away_sot,Southampton shots on target,UNDER,4.5,2.0,True,81.7,16
2425,2024-10-05,Arsenal,Southampton,match_cards,Total match cards,OVER,3.5,3.0,False,81.7,16
2425,2024-10-06,Brighton,Tottenham,home_goals,Brighton to score,UNDER,2.5,3.0,False,90.0,20
2425,2024-10-06,Brighton,Tottenham,away_goals,Tottenham to score,UNDER,2.5,2.0,True,75.0,20
2425,2024-10-06,Brighton,Tottenham,home_corners,Brighton corners,UNDER,7.5,4.0,True,85.0,20
2425,2024-10-06,Brighton,Tottenham,away_corners,Tottenham corners,OVER,2.5,7.0,True,85.0,20
2425,2024-10-06,Brighton,Tottenham,home_sot,Brighton shots on target,UNDER,5.5,4.0,True,80.0,20
2425,2024-10-06,Brighton,Tottenham,away_sot,Tottenham shots on target,OVER,3.5,3.0,False,80.0,20
2425,2024-10-06,Brighton,Tottenham,match_cards,Total match cards,OVER,2.5,4.0,True,85.0,20
2425,2024-10-06,Chelsea,Nott'm Forest,home_goals,Chelsea to score,OVER,0.5,1.0,True,85.0,20
2425,2024-10-06,Chelsea,Nott'm Forest,away_goals,Nott'm Forest to score,UNDER,2.5,1.0,True,95.0,20
2425,2024-10-06,Chelsea,Nott'm Forest,home_corners,Chelsea corners,OVER,3.5,11.0,True,90.0,20
2425,2024-10-06,Chelsea,Nott'm Forest,away_corners,Nott'm Forest corners,UNDER,6.5,3.0,True,90.0,20
2425,2024-10-06,Chelsea,Nott'm Forest,home_sot,Chelsea shots on target,UNDER,6.5,8.0,False,80.0,20
2425,2024-10-06,Chelsea,Nott'm Forest,away_sot,Nott'm Forest shots on target,UNDER,5.5,9.0,False,75.0,20
2425,2024-10-06,Chelsea,Nott'm Forest,match_cards,Total match cards,OVER,3.5,9.0,True,80.0,20
2425,2024-10-06,Aston Villa,Man United,home_goals,Aston Villa to score,UNDER,3.5,0.0,True,95.0,20
2425,2024-10-06,Aston Villa,Man United,away_goals,Man United to score,UNDER,2.5,0.0,True,80.0,20
2425,2024-10-06,Aston Villa,Man United,home_corners,Aston Villa corners,UNDER,6.5,6.0,True,80.0,20
2425,2024-10-06,Aston Villa,Man United,away_corners,Man United corners,UNDER,7.5,3.0,True,85.0,20
2425,2024-10-06,Aston Villa,Man United,home_sot,Aston Villa shots on target,UNDER,5.5,1.0,True,80.0,20
2425,2024-10-06,Aston Villa,Man United,away_sot,Man United shots on target,UNDER,6.5,4.0,True,75.0,20
2425,2024-10-06,Aston Villa,Man United,match_cards,Total match cards,OVER,2.5,6.0,True,85.0,20
2425,2024-10-19,Southampton,Leicester,home_goals,Southampton to score,UNDER,2.5,2.0,True,92.8,14
2425,2024-10-19,Southampton,Leicester,away_goals,Leicester to score,OVER,0.5,3.0,True,100.0,14
2425,2024-10-19,Southampton,Leicester,away_corners,Leicester corners,UNDER,7.5,6.0,True,78.5,14
2425,2024-10-19,Southampton,Leicester,home_sot,Southampton shots on target,UNDER,6.5,7.0,False,85.7,14
2425,2024-10-19,Southampton,Leicester,away_sot,Leicester shots on target,UNDER,6.5,4.0,True,78.5,14
2425,2024-10-19,Southampton,Leicester,match_cards,Total match cards,OVER,2.5,9.0,True,92.8,14
2425,2024-10-19,Tottenham,West Ham,home_goals,Tottenham to score,OVER,0.5,4.0,True,85.0,20
2425,2024-10-19,Tottenham,West Ham,away_goals,West Ham to score,UNDER,2.5,1.0,True,85.0,20
2425,2024-10-19,Tottenham,West Ham,away_corners,West Ham corners,UNDER,6.5,5.0,True,85.0,20
2425,2024-10-19,Tottenham,West Ham,away_sot,West Ham shots on target,UNDER,4.5,4.0,True,75.0,20
2425,2024-10-19,Tottenham,West Ham,match_cards,Total match cards,OVER,1.5,5.0,True,85.0,20
2425,2024-10-19,Fulham,Aston Villa,home_goals,Fulham to score,UNDER,2.5,1.0,True,80.0,20
2425,2024-10-19,Fulham,Aston Villa,away_goals,Aston Villa to score,UNDER,2.5,3.0,False,75.0,20
2425,2024-10-19,Fulham,Aston Villa,home_corners,Fulham corners,UNDER,6.5,6.0,True,80.0,20
2425,2024-10-19,Fulham,Aston Villa,away_corners,Aston Villa corners,UNDER,6.5,11.0,False,75.0,20
2425,2024-10-19,Fulham,Aston Villa,home_sot,Fulham shots on target,UNDER,6.5,4.0,True,75.0,20
2425,2024-10-19,Fulham,Aston Villa,away_sot,Aston Villa shots on target,UNDER,5.5,5.0,True,80.0,20
2425,2024-10-19,Fulham,Aston Villa,match_cards,Total match cards,OVER,2.5,8.0,True,85.0,20
2425,2024-10-19,Ipswich,Everton,home_goals,Ipswich to score,UNDER,2.5,0.0,True,80.0,17
2425,2024-10-19,Ipswich,Everton,away_goals,Everton to score,UNDER,2.5,2.0,True,85.7,17
2425,2024-10-19,Ipswich,Everton,home_corners,Ipswich corners,OVER,3.5,5.0,True,78.5,17
2425,2024-10-19,Ipswich,Everton,away_corners,Everton corners,UNDER,8.5,8.0,True,78.5,17
2425,2024-10-19,Ipswich,Everton,home_sot,Ipswich shots on target,UNDER,5.5,2.0,True,77.8,17
2425,2024-10-19,Ipswich,Everton,away_sot,Everton shots on target,UNDER,5.5,8.0,False,75.7,17
2425,2024-10-19,Ipswich,Everton,match_cards,Total match cards,OVER,2.5,2.0,False,87.8,17
2425,2024-10-19,Man United,Brentford,home_goals,Man United to score,UNDER,2.5,2.0,True,75.0,20
2425,2024-10-19,Man United,Brentford,away_goals,Brentford to score,UNDER,2.5,1.0,True,80.0,20
2425,2024-10-19,Man United,Brentford,home_corners,Man United corners,OVER,3.5,9.0,True,80.0,20
2425,2024-10-19,Man United,Brentford,away_corners,Brentford corners,UNDER,7.5,2.0,True,80.0,20
2425,2024-10-19,Man United,Brentford,home_sot,Man United shots on target,OVER,3.5,11.0,True,75.0,20
2425,2024-10-19,Man United,Brentford,away_sot,Brentford shots on target,UNDER,5.5,2.0,True,75.0,20
2425,2024-10-19,Man United,Brentford,match_cards,Total match cards,OVER,3.5,4.0,True,80.0,20
2425,2024-10-19,Newcastle,Brighton,home_goals,Newcastle to score,UNDER,2.5,0.0,True,90.0,20
2425,2024-10-19,Newcastle,Brighton,away_goals,Brighton to score,UNDER,2.5,1.0,True,80.0,20
2425,2024-10-19,Newcastle,Brighton,home_corners,Newcastle corners,UNDER,8.5,9.0,False,85.0,20
2425,2024-10-19,Newcastle,Brighton,away_corners,Brighton corners,OVER,3.5,4.0,True,85.0,20
2425,2024-10-19,Newcastle,Brighton,home_sot,Newcastle shots on target,UNDER,7.5,6.0,True,95.0,20
2425,2024-10-19,Newcastle,Brighton,away_sot,Brighton shots on target,UNDER,5.5,5.0,True,75.0,20
2425,2024-10-19,Newcastle,Brighton,match_cards,Total match cards,OVER,3.5,4.0,True,85.0,20
2425,2024-10-19,Bournemouth,Arsenal,home_goals,Bournemouth to score,UNDER,1.5,2.0,False,80.0,20
2425,2024-10-19,Bournemouth,Arsenal,away_goals,Arsenal to score,OVER,0.5,0.0,False,100.0,20
2425,2024-10-19,Bournemouth,Arsenal,home_corners,Bournemouth corners,UNDER,7.5,7.0,True,80.0,20
2425,2024-10-19,Bournemouth,Arsenal,away_corners,Arsenal corners,OVER,2.5,4.0,True,80.0,20
2425,2024-10-19,Bournemouth,Arsenal,home_sot,Bournemouth shots on target,UNDER,5.5,4.0,True,75.0,20
2425,2024-10-19,Bournemouth,Arsenal,match_cards,Total match cards,OVER,3.5,3.0,False,85.0,20
2425,2024-10-20,Wolves,Man City,home_goals,Wolves to score,UNDER,1.5,1.0,True,80.0,20
2425,2024-10-20,Wolves,Man City,home_corners,Wolves corners,UNDER,4.5,1.0,True,75.0,20
